16:51:45 mem_avail=11547M swap_used=875M disk_free=34G containers=4 docker_ps_ms=64 docker_rc=0
16:52:05 mem_avail=12557M swap_used=875M disk_free=34G containers=4 docker_ps_ms=47 docker_rc=0
16:52:25 mem_avail=12554M swap_used=875M disk_free=34G containers=4 docker_ps_ms=45 docker_rc=0
16:52:46 mem_avail=12871M swap_used=875M disk_free=35G containers=4 docker_ps_ms=51 docker_rc=0
16:53:06 mem_avail=13092M swap_used=875M disk_free=35G containers=3 docker_ps_ms=57 docker_rc=0
16:53:26 mem_avail=12862M swap_used=875M disk_free=35G containers=3 docker_ps_ms=101 docker_rc=0
16:53:46 mem_avail=10440M swap_used=875M disk_free=35G containers=4 docker_ps_ms=71 docker_rc=0
16:54:07 mem_avail=9236M swap_used=875M disk_free=35G containers=4 docker_ps_ms=88 docker_rc=0
16:54:27 mem_avail=9347M swap_used=875M disk_free=35G containers=4 docker_ps_ms=68 docker_rc=0
16:54:47 mem_avail=11491M swap_used=875M disk_free=34G containers=4 docker_ps_ms=45 docker_rc=0
16:55:08 mem_avail=11538M swap_used=875M disk_free=34G containers=4 docker_ps_ms=48 docker_rc=0
16:55:28 mem_avail=12771M swap_used=875M disk_free=35G containers=4 docker_ps_ms=72 docker_rc=0
16:55:48 mem_avail=12756M swap_used=875M disk_free=34G containers=4 docker_ps_ms=66 docker_rc=0
16:56:08 mem_avail=12407M swap_used=875M disk_free=34G containers=4 docker_ps_ms=93 docker_rc=0
16:56:29 mem_avail=12336M swap_used=875M disk_free=34G containers=4 docker_ps_ms=54 docker_rc=0
16:56:49 mem_avail=12756M swap_used=875M disk_free=33G containers=4 docker_ps_ms=55 docker_rc=0
16:57:09 mem_avail=12138M swap_used=875M disk_free=33G containers=4 docker_ps_ms=147 docker_rc=0
16:57:30 mem_avail=12718M swap_used=875M disk_free=33G containers=4 docker_ps_ms=70 docker_rc=0
16:57:50 mem_avail=12669M swap_used=875M disk_free=32G containers=4 docker_ps_ms=49 docker_rc=0
16:58:10 mem_avail=11722M swap_used=875M disk_free=32G containers=4 docker_ps_ms=135 docker_rc=0
16:58:30 mem_avail=12471M swap_used=875M disk_free=32G containers=4 docker_ps_ms=109 docker_rc=0
16:58:50 mem_avail=12193M swap_used=875M disk_free=32G containers=4 docker_ps_ms=83 docker_rc=0
16:59:11 mem_avail=12298M swap_used=875M disk_free=31G containers=4 docker_ps_ms=227 docker_rc=0
16:59:31 mem_avail=12149M swap_used=875M disk_free=31G containers=4 docker_ps_ms=82 docker_rc=0
16:59:51 mem_avail=12515M swap_used=875M disk_free=31G containers=4 docker_ps_ms=74 docker_rc=0
17:00:11 mem_avail=12483M swap_used=875M disk_free=31G containers=4 docker_ps_ms=87 docker_rc=0
17:00:32 mem_avail=11507M swap_used=875M disk_free=31G containers=4 docker_ps_ms=86 docker_rc=0
